{'name': 'spim_core.spim_base.Exaspim', 'msg': 'tiger motorized axes parameters', 'levelname': 'INFO', 'created': 1691013475.8774211, 'tags': ['schema'], 'message': 'tiger motorized axes parameters', 'asctime': '2023-08-02,14:57:55', 'created_strftime': '2023-08-02,14:57:55'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'X axis, Axis Name ChX, X', 'levelname': 'INFO', 'created': 1691013476.2118802, 'tags': ['schema'], 'message': 'X axis, Axis Name ChX, X', 'asctime': '2023-08-02,14:57:56', 'created_strftime': '2023-08-02,14:57:56'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'M axis, Wait Time, 0 [WT] ms', 'levelname': 'INFO', 'created': 1691013478.651197, 'tags': ['schema'], 'message': 'M axis, Wait Time, 0 [WT] ms', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'M axis, Maintain code, 0 [MA]', 'levelname': 'INFO', 'created': 1691013478.6522007, 'tags': ['schema'], 'message': 'M axis, Maintain code, 0 [MA]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'M axis, AAlign value, 85 [AA]', 'levelname': 'INFO', 'created': 1691013478.6522007, 'tags': ['schema'], 'message': 'M axis, AAlign value, 85 [AA]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'M axis, AZero value, 98 [AZ]', 'levelname': 'INFO', 'created': 1691013478.6532028, 'tags': ['schema'], 'message': 'M axis, AZero value, 98 [AZ]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Axis Name ChF, N', 'levelname': 'INFO', 'created': 1691013478.939982, 'tags': ['schema'], 'message': 'N axis, Axis Name ChF, N', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Limits Status, ', 'levelname': 'INFO', 'created': 1691013478.9419763, 'tags': ['schema'], 'message': 'N axis, Limits Status, ', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Input Device, NONE [J]', 'levelname': 'INFO', 'created': 1691013478.9439752, 'tags': ['schema'], 'message': 'N axis, Input Device, NONE [J]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Axis Profile, STD_FP_ROT', 'levelname': 'INFO', 'created': 1691013478.9459717, 'tags': ['schema'], 'message': 'N axis, Axis Profile, STD_FP_ROT', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Max Lim, 500.000 [SU] mm', 'levelname': 'INFO', 'created': 1691013478.9479685, 'tags': ['schema'], 'message': 'N axis, Max Lim, 500.000 [SU] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Min Lim, -500.000 [SL] mm', 'levelname': 'INFO', 'created': 1691013478.9499655, 'tags': ['schema'], 'message': 'N axis, Min Lim, -500.000 [SL] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Ramp Time, 70.50 [AC] ms', 'levelname': 'INFO', 'created': 1691013478.950963, 'tags': ['schema'], 'message': 'N axis, Ramp Time, 70.50 [AC] ms', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Ramp Length, 16347 enc', 'levelname': 'INFO', 'created': 1691013478.9519608, 'tags': ['schema'], 'message': 'N axis, Ramp Length, 16347 enc', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Run Speed, 1.28638 [S]mm/s', 'levelname': 'INFO', 'created': 1691013478.9529603, 'tags': ['schema'], 'message': 'N axis, Run Speed, 1.28638 [S]mm/s', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, vmax_enc*64, 7475', 'levelname': 'INFO', 'created': 1691013478.9539576, 'tags': ['schema'], 'message': 'N axis, vmax_enc*64, 7475', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Servo Lp Time, 0.50 ms', 'levelname': 'INFO', 'created': 1691013478.9549565, 'tags': ['schema'], 'message': 'N axis, Servo Lp Time, 0.50 ms', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Enc Polarity, 1 [EP]', 'levelname': 'INFO', 'created': 1691013478.955956, 'tags': ['schema'], 'message': 'N axis, Enc Polarity, 1 [EP]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, dv_enc, 53', 'levelname': 'INFO', 'created': 1691013478.958154, 'tags': ['schema'], 'message': 'N axis, dv_enc, 53', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, LL Axis ID, 27', 'levelname': 'INFO', 'created': 1691013478.9655247, 'tags': ['schema'], 'message': 'N axis, LL Axis ID, 27', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Drift Error, 0.000200 [E] mm', 'levelname': 'INFO', 'created': 1691013478.9679744, 'tags': ['schema'], 'message': 'N axis, Drift Error, 0.000200 [E] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc_drift_err, 36', 'levelname': 'INFO', 'created': 1691013478.969978, 'tags': ['schema'], 'message': 'N axis, enc_drift_err, 36', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Finish Error, 0.000012 [PC] mm', 'levelname': 'INFO', 'created': 1691013478.9719746, 'tags': ['schema'], 'message': 'N axis, Finish Error, 0.000012 [PC] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc_finsh_err, 2', 'levelname': 'INFO', 'created': 1691013478.9739723, 'tags': ['schema'], 'message': 'N axis, enc_finsh_err, 2', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Backlash, 0.010000 [B] mm', 'levelname': 'INFO', 'created': 1691013478.981957, 'tags': ['schema'], 'message': 'N axis, Backlash, 0.010000 [B] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc_backlash, 1815', 'levelname': 'INFO', 'created': 1691013478.9839551, 'tags': ['schema'], 'message': 'N axis, enc_backlash, 1815', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Overshoot, 0.000000 [OS] mm', 'levelname': 'INFO', 'created': 1691013478.9859507, 'tags': ['schema'], 'message': 'N axis, Overshoot, 0.000000 [OS] mm', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc_overshoot, 0', 'levelname': 'INFO', 'created': 1691013478.9869509, 'tags': ['schema'], 'message': 'N axis, enc_overshoot, 0', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Kp, 125 [KP]', 'levelname': 'INFO', 'created': 1691013478.9899464, 'tags': ['schema'], 'message': 'N axis, Kp, 125 [KP]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Ki, 100 [KI]', 'levelname': 'INFO', 'created': 1691013478.9919431, 'tags': ['schema'], 'message': 'N axis, Ki, 100 [KI]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Kv, 94 [KV]', 'levelname': 'INFO', 'created': 1691013478.99394, 'tags': ['schema'], 'message': 'N axis, Kv, 94 [KV]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Kd, 0 [KD]', 'levelname': 'INFO', 'created': 1691013478.9959373, 'tags': ['schema'], 'message': 'N axis, Kd, 0 [KD]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Ka, 0 [KA]', 'levelname': 'INFO', 'created': 1691013478.997934, 'tags': ['schema'], 'message': 'N axis, Ka, 0 [KA]', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Kadc, 1', 'levelname': 'INFO', 'created': 1691013478.9989302, 'tags': ['schema'], 'message': 'N axis, Kadc, 1', 'asctime': '2023-08-02,14:57:58', 'created_strftime': '2023-08-02,14:57:58'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Axis Enable, 1 [MC]', 'levelname': 'INFO', 'created': 1691013479.000929, 'tags': ['schema'], 'message': 'N axis, Axis Enable, 1 [MC]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Motor Enable, 0', 'levelname': 'INFO', 'created': 1691013479.0029259, 'tags': ['schema'], 'message': 'N axis, Motor Enable, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, CMD_stat, NO_MOVE', 'levelname': 'INFO', 'created': 1691013479.0049202, 'tags': ['schema'], 'message': 'N axis, CMD_stat, NO_MOVE', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Move_stat, IDLE', 'levelname': 'INFO', 'created': 1691013479.0122118, 'tags': ['schema'], 'message': 'N axis, Move_stat, IDLE', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Current pos, -0.2004 mm', 'levelname': 'INFO', 'created': 1691013479.0142083, 'tags': ['schema'], 'message': 'N axis, Current pos, -0.2004 mm', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc position, -36388', 'levelname': 'INFO', 'created': 1691013479.0162044, 'tags': ['schema'], 'message': 'N axis, enc position, -36388', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Target pos, -0.2004 mm', 'levelname': 'INFO', 'created': 1691013479.0182025, 'tags': ['schema'], 'message': 'N axis, Target pos, -0.2004 mm', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc target, -36388', 'levelname': 'INFO', 'created': 1691013479.0192003, 'tags': ['schema'], 'message': 'N axis, enc target, -36388', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, enc pos error, 0', 'levelname': 'INFO', 'created': 1691013479.0251904, 'tags': ['schema'], 'message': 'N axis, enc pos error, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, EEsum, 0', 'levelname': 'INFO', 'created': 1691013479.0276003, 'tags': ['schema'], 'message': 'N axis, EEsum, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Lst Stle Time, 0 ms', 'levelname': 'INFO', 'created': 1691013479.0296054, 'tags': ['schema'], 'message': 'N axis, Lst Stle Time, 0 ms', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Av Settle Tim, 0 ms', 'levelname': 'INFO', 'created': 1691013479.0316024, 'tags': ['schema'], 'message': 'N axis, Av Settle Tim, 0 ms', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Home position, 1000.00 mm', 'levelname': 'INFO', 'created': 1691013479.0326004, 'tags': ['schema'], 'message': 'N axis, Home position, 1000.00 mm', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Motor Signal, 0', 'levelname': 'INFO', 'created': 1691013479.0345988, 'tags': ['schema'], 'message': 'N axis, Motor Signal, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, mm/sec/DAC_ct, 0.01500 [D]', 'levelname': 'INFO', 'created': 1691013479.0375915, 'tags': ['schema'], 'message': 'N axis, mm/sec/DAC_ct, 0.01500 [D]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Enc Cnts/mm, 181590.40 [C]', 'levelname': 'INFO', 'created': 1691013479.0385897, 'tags': ['schema'], 'message': 'N axis, Enc Cnts/mm, 181590.40 [C]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Wait Time, 0 [WT] ms', 'levelname': 'INFO', 'created': 1691013479.0395887, 'tags': ['schema'], 'message': 'N axis, Wait Time, 0 [WT] ms', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, Maintain code, 0 [MA]', 'levelname': 'INFO', 'created': 1691013479.0405858, 'tags': ['schema'], 'message': 'N axis, Maintain code, 0 [MA]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, AAlign value, 85 [AA]', 'levelname': 'INFO', 'created': 1691013479.0415845, 'tags': ['schema'], 'message': 'N axis, AAlign value, 85 [AA]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'N axis, AZero value, 99 [AZ]', 'levelname': 'INFO', 'created': 1691013479.0425828, 'tags': ['schema'], 'message': 'N axis, AZero value, 99 [AZ]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Axis Name ChZ, V', 'levelname': 'INFO', 'created': 1691013479.4322057, 'tags': ['schema'], 'message': 'V axis, Axis Name ChZ, V', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Limits Status, ', 'levelname': 'INFO', 'created': 1691013479.435201, 'tags': ['schema'], 'message': 'V axis, Limits Status, ', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Input Device, NONE [J]', 'levelname': 'INFO', 'created': 1691013479.4391916, 'tags': ['schema'], 'message': 'V axis, Input Device, NONE [J]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Axis Profile, TLC', 'levelname': 'INFO', 'created': 1691013479.44219, 'tags': ['schema'], 'message': 'V axis, Axis Profile, TLC', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Max Lim, 32.768 [SU] ct', 'levelname': 'INFO', 'created': 1691013479.4531684, 'tags': ['schema'], 'message': 'V axis, Max Lim, 32.768 [SU] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Min Lim, -32.768 [SL] ct', 'levelname': 'INFO', 'created': 1691013479.4561667, 'tags': ['schema'], 'message': 'V axis, Min Lim, -32.768 [SL] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Ramp Time, 0.50 [AC] ms', 'levelname': 'INFO', 'created': 1691013479.4651487, 'tags': ['schema'], 'message': 'V axis, Ramp Time, 0.50 [AC] ms', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Ramp Length, 0 enc', 'levelname': 'INFO', 'created': 1691013479.4681442, 'tags': ['schema'], 'message': 'V axis, Ramp Length, 0 enc', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Run Speed, 4356.00000 [S]ct/s', 'levelname': 'INFO', 'created': 1691013479.471145, 'tags': ['schema'], 'message': 'V axis, Run Speed, 4356.00000 [S]ct/s', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, vmax_enc* 1, 2178', 'levelname': 'INFO', 'created': 1691013479.475139, 'tags': ['schema'], 'message': 'V axis, vmax_enc* 1, 2178', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Servo Lp Time, 0.50 ms', 'levelname': 'INFO', 'created': 1691013479.4791281, 'tags': ['schema'], 'message': 'V axis, Servo Lp Time, 0.50 ms', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Enc Polarity, 1 [EP]', 'levelname': 'INFO', 'created': 1691013479.482123, 'tags': ['schema'], 'message': 'V axis, Enc Polarity, 1 [EP]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, dv_enc, 2178', 'levelname': 'INFO', 'created': 1691013479.4851172, 'tags': ['schema'], 'message': 'V axis, dv_enc, 2178', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, LL Axis ID, 26', 'levelname': 'INFO', 'created': 1691013479.4881165, 'tags': ['schema'], 'message': 'V axis, LL Axis ID, 26', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Drift Error, 0.000000 [E] ct', 'levelname': 'INFO', 'created': 1691013479.4941046, 'tags': ['schema'], 'message': 'V axis, Drift Error, 0.000000 [E] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, enc_drift_err, 0', 'levelname': 'INFO', 'created': 1691013479.500097, 'tags': ['schema'], 'message': 'V axis, enc_drift_err, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Finish Error, 0.000000 [PC] ct', 'levelname': 'INFO', 'created': 1691013479.5030906, 'tags': ['schema'], 'message': 'V axis, Finish Error, 0.000000 [PC] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, enc_finsh_err, 0', 'levelname': 'INFO', 'created': 1691013479.5080879, 'tags': ['schema'], 'message': 'V axis, enc_finsh_err, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Backlash, 0.000000 [B] ct', 'levelname': 'INFO', 'created': 1691013479.5110803, 'tags': ['schema'], 'message': 'V axis, Backlash, 0.000000 [B] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, DAC offset, 32767', 'levelname': 'INFO', 'created': 1691013479.5140748, 'tags': ['schema'], 'message': 'V axis, DAC offset, 32767', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Overshoot, 0.000000 [OS] ct', 'levelname': 'INFO', 'created': 1691013479.5170705, 'tags': ['schema'], 'message': 'V axis, Overshoot, 0.000000 [OS] ct', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, enc_overshoot, 0', 'levelname': 'INFO', 'created': 1691013479.522064, 'tags': ['schema'], 'message': 'V axis, enc_overshoot, 0', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Kp, 0 [KP]', 'levelname': 'INFO', 'created': 1691013479.526056, 'tags': ['schema'], 'message': 'V axis, Kp, 0 [KP]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Ki(*16), 0 [KI]', 'levelname': 'INFO', 'created': 1691013479.5290513, 'tags': ['schema'], 'message': 'V axis, Ki(*16), 0 [KI]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Kv, 0 [KV]', 'levelname': 'INFO', 'created': 1691013479.53205, 'tags': ['schema'], 'message': 'V axis, Kv, 0 [KV]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
{'name': 'spim_core.spim_base.Exaspim', 'msg': 'V axis, Kd, 0 [KD]', 'levelname': 'INFO', 'created': 1691013479.5416684, 'tags': ['schema'], 'message': 'V axis, Kd, 0 [KD]', 'asctime': '2023-08-02,14:57:59', 'created_strftime': '2023-08-02,14:57:59'}
